,person,selected offer
217154,c0c8ab46c7714a2da817a69fea4ed043,offer_fail
217172,11d7a9296e35432f8a34b21e337529fb,5a8bc65990b245e5a138643cd4eb9837
217211,22617705eec442e0b7b43e5c5f56fb17,offer_fail
217234,6671bb69613249e595e42e0594444789,5a8bc65990b245e5a138643cd4eb9837
217356,7439916badf344848ffa1ceb0567b773,offer_fail
217384,9cb1f7b13c23451087606360e5e16b4f,offer_fail
217467,3a4e53046c544134bb1e7782248631d1,offer_fail
217652,e550b80e7c2c408baab328ef64253eff,offer_fail
217730,05ea8d8a95eb4b209a6e048878470df1,5a8bc65990b245e5a138643cd4eb9837
217756,3aed39e33d8d432f9286ebea81b38639,5a8bc65990b245e5a138643cd4eb9837
217836,89c440131f9347a1910d940e46cb4056,offer_fail
217931,e29397df32d34d40992ad6dcf92568d0,offer_fail
217962,c747e03c39ae4641a778c99b71e12441,5a8bc65990b245e5a138643cd4eb9837
218110,24768f77cf174c6d9cd7a8c5b7f7a4c3,offer_fail
218149,f47de7e07e1149429d604937326ae500,offer_fail
218176,7429a044884842d6862f516c38b1156f,5a8bc65990b245e5a138643cd4eb9837
218368,07805efd53494b8fa08f661e311dad9e,5a8bc65990b245e5a138643cd4eb9837
218369,07805efd53494b8fa08f661e311dad9e,5a8bc65990b245e5a138643cd4eb9837
218423,41aaf597e9524875a1cdf4a2d9adfe00,offer_fail
218432,067ee299952e49328b06da73e2ba1965,offer_fail
218579,0f876bcb1d2f48b9bb905d31e72ea01c,offer_fail
218590,38259b87415e4d7897ec0fb9c621b3ad,offer_fail
218621,5c0de6ba95024e6d8717f13e5beae19b,5a8bc65990b245e5a138643cd4eb9837
218643,f0b93802ded54d7f8695e27ed4009a42,5a8bc65990b245e5a138643cd4eb9837
218793,8cf689ca692c4afca40523f14633d523,offer_fail
218941,6b979cb1a50745ca9b2cea296b0918c3,offer_fail
218948,5aea02861ebc45f5992f8decd1086d38,offer_fail
219060,b03c226bbab445899c4732372acb4797,offer_fail
219069,f71b5aba6a7a4f9a8bb5bf4ef9435fbc,offer_fail
219148,8838cec17e724568b03c6206dc166a71,5a8bc65990b245e5a138643cd4eb9837
219237,3673655033ee4bf782a1440da5617064,offer_fail
219251,537cb01b85034adda92399a285704c14,offer_fail
219283,0c643a90af774f3eb7f730f80f3e5b4c,offer_fail
219401,301fd1800ffd4897aed469da5705e223,offer_fail
219445,12bb28f74cc24c788113326105629a9b,offer_fail
219470,d80115e2c3fa4b2fa68c65199e7dbb83,5a8bc65990b245e5a138643cd4eb9837
219489,fadd9b4164c84122bbd2bdde73aba541,offer_fail
219517,6d935793707b44c494e73659dfb42f61,5a8bc65990b245e5a138643cd4eb9837
219735,9ba76183fc8e4239bf64db5bfcf3218f,offer_fail
219772,fa92d4e2bc3e439fb418748017e903d4,5a8bc65990b245e5a138643cd4eb9837
219892,6b8b31812a7942889ed976892ba4b000,5a8bc65990b245e5a138643cd4eb9837
219949,ca93d6bdd8ab4cbba95c072fe17c44e9,5a8bc65990b245e5a138643cd4eb9837
220164,3d55cea8d1bd4066b6e733035caa9821,5a8bc65990b245e5a138643cd4eb9837
220356,76341c0cc6684b3eb23661e195dfc9a3,offer_fail
220412,5eb8f0103c2b46d88e96be8beecbb6ef,offer_fail
220419,b12e06282edd43a4ace2353f3addf8e8,5a8bc65990b245e5a138643cd4eb9837
220460,be429cad6b054990a4926ea40bf779df,5a8bc65990b245e5a138643cd4eb9837
220483,4cb518898aef4295b7a86ef86580f4dc,offer_fail
220486,bc9bab272ac24358b56a422e437553f4,5a8bc65990b245e5a138643cd4eb9837
220576,28e43ca045f648d2a2824bb22c2d8962,offer_fail
220600,78911ab304e6496585ea2c8f4b1c7a0a,offer_fail
220606,2f6a5c576b1e4fa1b079500322ef096b,5a8bc65990b245e5a138643cd4eb9837
220613,93d68b70f23c41d9b8aabd8922b0ed1b,offer_fail
220614,e1e614f30e9c45478d1c5aa8fe3c6dbb,5a8bc65990b245e5a138643cd4eb9837
220615,d95c38564046425b85ba31737bae897d,offer_fail
220623,0cfc8087b52b413f98f20f433ca54b23,offer_fail
220638,8b27a4a3a2454af2999ccf5bb8963ba6,offer_fail
220691,9dff981bb38742fcb3efb229eb4fad91,offer_fail
220697,d841103ad25f4103bb3d93989f3dad32,5a8bc65990b245e5a138643cd4eb9837
220840,867ff25c35e148c5b159368354b846bd,offer_fail
220874,76e4c32f141f4bd1b1a905cf6b28bcfa,5a8bc65990b245e5a138643cd4eb9837
220973,4468048bdc5548238d2ee46de738eb39,5a8bc65990b245e5a138643cd4eb9837
220993,0ddad59124e745d98d38210400400a97,offer_fail
221015,936c6f2b0024490d947611e446bac46e,5a8bc65990b245e5a138643cd4eb9837
221155,18f61802466c407c9170d92ed2b8a966,offer_fail
221372,ad05dadd098c46cba692bb37e5fd739e,offer_fail
221524,2d49e5a5886c4b9fb82c62a420dd2e85,5a8bc65990b245e5a138643cd4eb9837
221533,b6000db934b145d0951f31b4adf33a40,offer_fail
221561,f74e87301cf84112977c36838d18246c,offer_fail
221692,954b214031734fff8400f906652405bf,offer_fail
221735,2d2682d1b32942229b9d7a6be3274db6,5a8bc65990b245e5a138643cd4eb9837
221776,26df95a49cbd48f3b18bfbb31d240c7c,5a8bc65990b245e5a138643cd4eb9837
221786,5d83a12dcf044d6fa1b5ee3f2fe91bcc,offer_fail
221864,8eb604dc765a45a38b4212751af99ae2,offer_fail
222176,834dede1a06246598ffddc82d4ef02e9,5a8bc65990b245e5a138643cd4eb9837
222281,1c453786fd524b2e84a2ced9beac6c4a,offer_fail
222302,c39913cf356a4dfc98f0326c42878193,5a8bc65990b245e5a138643cd4eb9837
222433,3a365b06f4ed44f7bd75f2c71fc26915,5a8bc65990b245e5a138643cd4eb9837
222484,033f0ee2250e475b87f70115e7895957,5a8bc65990b245e5a138643cd4eb9837
222574,79c8b1dbf8e8408e85c4f7473412788e,5a8bc65990b245e5a138643cd4eb9837
222614,635ec8e630f1498f9df91b2ec584c144,offer_fail
222632,0a9fe790648c471bb8ee7bd554ce3122,offer_fail
222878,47bc79bf0914408b9c1439c2f55f6616,offer_fail
222951,cf0db5d5f1f14a44a953df62cd9713e5,offer_fail
223131,9ecb1e3ad71745a1a4c83cc86c361d6f,5a8bc65990b245e5a138643cd4eb9837
223138,9504588a36ed4c868759a7092cdfa7b1,offer_fail
223153,8461a62a2a4d404e8baca56e5a4dc20f,5a8bc65990b245e5a138643cd4eb9837
223189,46d35f0ae7b8436cb23ae3b2af0296f4,offer_fail
223192,879be03973684f469619e086feba5b86,offer_fail
223295,879be03973684f469619e086feba5b86,offer_fail
223307,879be03973684f469619e086feba5b86,offer_fail
223314,db6787775dfb405ea9ae7ef68a2770fe,5a8bc65990b245e5a138643cd4eb9837
223373,ae57fa97d0c44d878642a8858ad7f5a7,offer_fail
223383,2055789c04024c25b7768b265ff91ac0,5a8bc65990b245e5a138643cd4eb9837
223406,546267273d6041f48946369c65c11531,offer_fail
223440,3b8553d86d9d461eb54236ed123e3bd4,offer_fail
223441,3b8553d86d9d461eb54236ed123e3bd4,offer_fail
223471,9abbf904992d40fe98f39c40a07aecd3,5a8bc65990b245e5a138643cd4eb9837
223485,e3ae3a1e77c247139b9d25155595bdf2,5a8bc65990b245e5a138643cd4eb9837
223546,b8a1911efeae48e58762b98395014a8c,5a8bc65990b245e5a138643cd4eb9837
223595,93f42414bddb4704b04bfe0aec55f0af,offer_fail
223598,6b2b97b27010464eb55e3c9ce06ec585,5a8bc65990b245e5a138643cd4eb9837
223622,fc2b076b67954763a290437d6ca1160a,offer_fail
223628,ba786181b0634188a68dd4e240a41ab7,offer_fail
223692,f8f7f2a0836e4ddf929e46a283f44b82,offer_fail
223740,b35a5519da08483e8fe1b2391cc76933,offer_fail
223856,f007faabf16d428cb2fde222c52ed380,5a8bc65990b245e5a138643cd4eb9837
223897,4a7ce2339afc405dbd70ca9d07d98b97,5a8bc65990b245e5a138643cd4eb9837
223930,3e0f710fad95478d80eb266390c24aeb,offer_fail
223957,3e0f710fad95478d80eb266390c24aeb,offer_fail
223960,8c8aab35a805417b9f818afd497f26a4,offer_fail
224023,e8b20555648a48e3a8632e16485491c0,5a8bc65990b245e5a138643cd4eb9837
224044,1e755e8f01854c829d42acb22eab03ee,5a8bc65990b245e5a138643cd4eb9837
224045,1e755e8f01854c829d42acb22eab03ee,5a8bc65990b245e5a138643cd4eb9837
224049,e8b20555648a48e3a8632e16485491c0,5a8bc65990b245e5a138643cd4eb9837
224064,68a3a01d31064af1aee2925064e99a3e,offer_fail
224163,56e40ad16d764253874f5cab88a0c949,offer_fail
224225,d1333b7b8e064c8784453a9963d6f4cb,offer_fail
224266,05e96e45ce6045edbf84b14a6b557a18,5a8bc65990b245e5a138643cd4eb9837
224344,1accf81e2f4147668910a4c09079556f,5a8bc65990b245e5a138643cd4eb9837
224351,3afdcadc6c364dbd93a68d29b6abbcb8,offer_fail
224364,23a5ad19280748efb6e49781c6042e1a,5a8bc65990b245e5a138643cd4eb9837
224369,df1395e0c96e4187a796569a356a1a75,offer_fail
224405,cdf2654c1fe645e0a2c66435d35cc080,offer_fail
224680,3a784bfb5b0340138f8eafe4ec5aa6ef,5a8bc65990b245e5a138643cd4eb9837
224807,1d36a7ddbd114574a804c5c4eb2ecb4d,5a8bc65990b245e5a138643cd4eb9837
224852,1d36a7ddbd114574a804c5c4eb2ecb4d,5a8bc65990b245e5a138643cd4eb9837
224906,93599a777bc34536a4703b63493a0ea6,offer_fail
224945,dc5b925a97f7446fadb79999b9f2db33,offer_fail
224955,729c1f00743e418891985f43cdfc8cf5,offer_fail
225056,e91dce4a4d0b454e80f5c90dc0eb55ee,offer_fail
225070,5b517f08e89c4e2d8d2c379f0eb311c4,offer_fail
225077,ba4fff69b9224b87a1916f9fd9d0c2c8,5a8bc65990b245e5a138643cd4eb9837
225084,f3e63d9a92c3439faedc771850017d40,5a8bc65990b245e5a138643cd4eb9837
225088,e8e04794782945cd9c436f996a8ba64f,offer_fail
225143,25b4b4120a1a4cb6b7c6bc929a419ba6,offer_fail
225184,1099fec5d4bd4c9caf1d9c29619b5a4c,5a8bc65990b245e5a138643cd4eb9837
225185,1099fec5d4bd4c9caf1d9c29619b5a4c,5a8bc65990b245e5a138643cd4eb9837
225236,d7dc31e069124ef49e1bb937cb89f41c,offer_fail
225341,713a1ea744ee4267a741645078845eac,5a8bc65990b245e5a138643cd4eb9837
225349,3fa6a23cfb1b47a4a1bffd4a2e227f1c,offer_fail
225357,4344c0e231a545769e1bd581d1569d6b,offer_fail
225367,8d2f8960fd8c42c8abc94bd6f5056118,offer_fail
225471,23e86a023f81441db473f5dfb47a8d7e,5a8bc65990b245e5a138643cd4eb9837
225559,79526521cf4e4f45ad218c7ce25409f3,offer_fail
225560,79526521cf4e4f45ad218c7ce25409f3,offer_fail
225601,1d6bfc684bbf435ab2397e9586e5a20c,offer_fail
225622,62d72f03f21c4cdb9f43b6d5bfa005c5,offer_fail
225637,8bf054c6db1a44f1acfb4c40fdd59100,5a8bc65990b245e5a138643cd4eb9837
225695,fbb8f7c8c02944f69aaac44a3a0c0c11,offer_fail
225696,54e8ee4932f94d1aa18eecf7c15ef616,5a8bc65990b245e5a138643cd4eb9837
225727,df13a834f43b4753a874a4cccaab6402,5a8bc65990b245e5a138643cd4eb9837
225751,52d78eee53b94efe8dcb58c9ca3afce5,offer_fail
225817,f16fff5bc49e4d26be12f72c1aa7ae85,5a8bc65990b245e5a138643cd4eb9837
225824,fa567c0ddb454659a45e923ec08c4d3a,offer_fail
225825,fa567c0ddb454659a45e923ec08c4d3a,offer_fail
225842,51e96c98377740eba8cd99acf4962b11,offer_fail
225847,bfbb2bd21f3c41488c7f80b70abffaab,offer_fail
225890,a142691e2215486db5b56ec3bb5f91d7,5a8bc65990b245e5a138643cd4eb9837
225927,6243a283a715407f8115809b5673390d,offer_fail
225940,d90b2a22cba14386ba202c87867b499d,offer_fail
225947,ff48bf4b65cf41a29d7086e3f742a73e,offer_fail
226181,412db1d3f66d4380882ae5b42e082b18,offer_fail
226269,62522bf645fa414484552ae80ab467de,5a8bc65990b245e5a138643cd4eb9837
226332,adf9a0caa4494437bee5b2700b79207a,offer_fail
226373,ceedc974c26147dfa1190aa4148d3065,offer_fail
226385,8b84feacae464c8c9fff28100ad134a4,offer_fail
226386,4c72fcb9d54045bc9dcc776782fff8d7,5a8bc65990b245e5a138643cd4eb9837
226452,2f62fe8c53e04f828e25f57df9d56282,5a8bc65990b245e5a138643cd4eb9837
226508,752703458de14e35b72c8030b8548eab,5a8bc65990b245e5a138643cd4eb9837
226511,192e253ecece40778a40ddc4aec12b1c,5a8bc65990b245e5a138643cd4eb9837
226709,4c6f06b22b6043528d1f194fd5c539f7,offer_fail
226727,26ffde4f42334fe7b162f2186070fe53,5a8bc65990b245e5a138643cd4eb9837
226738,547b2f119694435b9f3ecd92867468dc,offer_fail
226750,547b2f119694435b9f3ecd92867468dc,offer_fail
226762,547b2f119694435b9f3ecd92867468dc,offer_fail
226785,76fc3f62a604480f8c8edfbb9fcda535,offer_fail
226799,d01a27c670094f73aeee5cf138fa17df,offer_fail
226885,daafc0a8d76f452fa885b342b9236815,5a8bc65990b245e5a138643cd4eb9837
226944,eb86c7d952da4dafa77cb17caceb0c18,offer_fail
226946,96773545b9b6444a8101a49de8d476e5,offer_fail
226956,2862b9171ce643b791ccfb527a9397e9,5a8bc65990b245e5a138643cd4eb9837
226958,2862b9171ce643b791ccfb527a9397e9,5a8bc65990b245e5a138643cd4eb9837
226970,1cb7a63568154dbf9ef628c3aafad253,offer_fail
226971,1cb7a63568154dbf9ef628c3aafad253,offer_fail
227079,afbd41c03b5845a48e004a5bde31f7fb,5a8bc65990b245e5a138643cd4eb9837
227110,8325ee2e90034acc83c5aa607b47d5d9,offer_fail
227127,8b12ab28bd434453aeafd30fe6dfd7c1,offer_fail
227147,dadb31505e854404bfe006d756b23772,offer_fail
227148,dadb31505e854404bfe006d756b23772,offer_fail
227176,8c35bf5281cc457a839bfdb706f170fc,5a8bc65990b245e5a138643cd4eb9837
227193,f0150d90b51043cfa0943ca9dffdfe1e,offer_fail
227205,476bce5ff4194f9cafa2bb4aad0d9ad1,offer_fail
227271,bfb3fd4706764ef6b0f86d9b5f851414,offer_fail
227272,7740653a3e084590871a522555c19ae5,5a8bc65990b245e5a138643cd4eb9837
227281,7740653a3e084590871a522555c19ae5,5a8bc65990b245e5a138643cd4eb9837
227435,e9512c8b35c84c62a76b5b452ec971d9,offer_fail
227440,28e8c5a9884e4e6d988d19c59c51c4e2,offer_fail
227487,a42d922636524c8c93b20b5c1be1d933,offer_fail
227491,3d30c8c79e85402bab39c0c5adfa2b08,offer_fail
227517,399136d18bb5403aa52729510325412f,5a8bc65990b245e5a138643cd4eb9837
227518,399136d18bb5403aa52729510325412f,5a8bc65990b245e5a138643cd4eb9837
227595,7f794e27322240bda4d1c3b456e0cb97,5a8bc65990b245e5a138643cd4eb9837
227596,7f794e27322240bda4d1c3b456e0cb97,5a8bc65990b245e5a138643cd4eb9837
227599,d7c5eba7c8884d06b82f700b0e7c1b05,offer_fail
227637,ea52d7daded34e01b66e230f85e27b84,5a8bc65990b245e5a138643cd4eb9837
227670,b35f597f7d75438b8b4212647780727a,offer_fail
227689,bae9e6a975554e4590766902957ebb9b,offer_fail
227690,bae9e6a975554e4590766902957ebb9b,offer_fail
227709,fba16da8e9ca4742af760169007242ab,5a8bc65990b245e5a138643cd4eb9837
227710,fba16da8e9ca4742af760169007242ab,5a8bc65990b245e5a138643cd4eb9837
227711,fba16da8e9ca4742af760169007242ab,5a8bc65990b245e5a138643cd4eb9837
227712,fba16da8e9ca4742af760169007242ab,5a8bc65990b245e5a138643cd4eb9837
227738,fba16da8e9ca4742af760169007242ab,5a8bc65990b245e5a138643cd4eb9837
227739,fba16da8e9ca4742af760169007242ab,5a8bc65990b245e5a138643cd4eb9837
227740,fba16da8e9ca4742af760169007242ab,5a8bc65990b245e5a138643cd4eb9837
227741,fba16da8e9ca4742af760169007242ab,5a8bc65990b245e5a138643cd4eb9837
227764,bae9e6a975554e4590766902957ebb9b,offer_fail
227820,903a660a683d4430a4d6eeb08e2c7b06,5a8bc65990b245e5a138643cd4eb9837
228131,6a442cfd2a7146afae3086f4a1745e7f,offer_fail
228152,c6351c6c53314421bae2e5badb928353,offer_fail
228174,327b028a21a64fe2afe2c12d8932a110,offer_fail
228238,795dcd7d60f34b53bf43e826578f26ef,5a8bc65990b245e5a138643cd4eb9837
228290,5999bdedf9c4403391d892255579f927,offer_fail
228293,064c75dd2f664b5f9c1daa3d588d3073,5a8bc65990b245e5a138643cd4eb9837
228295,efac38533e68478898f6903a0abd7b58,offer_fail
228304,c6c1259f6fbc4e6c82a7b9dd3c83f636,offer_fail
228465,7378619969094009af10e2097b4a5f76,offer_fail
228527,a2a18d707be74e16b724a57dc78fb40b,offer_fail
228551,d7c52c19f54a4f96994d06eaa22e111e,5a8bc65990b245e5a138643cd4eb9837
228649,ff23416f1f724ece8b81bae7acb279ed,5a8bc65990b245e5a138643cd4eb9837
228667,c039e4d31d48483bb1f67730baffe92c,offer_fail
228688,3e621194f72e40d7a0b695ee9b7c38b7,5a8bc65990b245e5a138643cd4eb9837
228689,3e621194f72e40d7a0b695ee9b7c38b7,5a8bc65990b245e5a138643cd4eb9837
228742,b0d214d419dc495e84bda1eebf17210b,5a8bc65990b245e5a138643cd4eb9837
228763,4306f7eff9f14072833008e7b63ac535,offer_fail
228776,2d40e25b82b94b37bbad2332e90a1034,5a8bc65990b245e5a138643cd4eb9837
228801,ffc6c9fbe34b4578911dcdf6745b4c74,5a8bc65990b245e5a138643cd4eb9837
229068,123f3eb373ef4cdbbe21b3988b5dfe41,offer_fail
229111,624eb75515b74d8bb10eb74725a78a31,5a8bc65990b245e5a138643cd4eb9837
229138,a0b844ea1288468db971d33905f0bb59,offer_fail
229168,29326f9f93194d8fb98d4d60532b9056,offer_fail
229237,2d585be7e0224c54a6c5525f703a48c6,offer_fail
229265,997938e130bc4607a3649456a13d26a2,5a8bc65990b245e5a138643cd4eb9837
229266,997938e130bc4607a3649456a13d26a2,5a8bc65990b245e5a138643cd4eb9837
229344,bc88b91f550e4f919f0f36ed5c889d2f,offer_fail
229410,1885c809d58447988f532ff93c41d8e5,offer_fail
229411,1885c809d58447988f532ff93c41d8e5,offer_fail
229412,1885c809d58447988f532ff93c41d8e5,offer_fail
229413,1885c809d58447988f532ff93c41d8e5,offer_fail
229414,1885c809d58447988f532ff93c41d8e5,offer_fail
229415,1885c809d58447988f532ff93c41d8e5,offer_fail
229418,33834c812b4e47e4955093ad03f6117a,offer_fail
229419,33834c812b4e47e4955093ad03f6117a,offer_fail
229455,34f4506ab17044b19e562b8d3381e19b,5a8bc65990b245e5a138643cd4eb9837
229456,34f4506ab17044b19e562b8d3381e19b,5a8bc65990b245e5a138643cd4eb9837
229457,34f4506ab17044b19e562b8d3381e19b,5a8bc65990b245e5a138643cd4eb9837
229458,34f4506ab17044b19e562b8d3381e19b,5a8bc65990b245e5a138643cd4eb9837
229459,34f4506ab17044b19e562b8d3381e19b,5a8bc65990b245e5a138643cd4eb9837
229460,34f4506ab17044b19e562b8d3381e19b,5a8bc65990b245e5a138643cd4eb9837
229472,af9a7712bc024eeaa0533cfcff3e86aa,offer_fail
229585,fea0d1e7c8374feca24c7672e0b60d13,offer_fail
229607,87f97b3f87604c3b8671e86091b755dc,offer_fail
229677,a2e8109f29994fe7b50bac2a04c7059e,5a8bc65990b245e5a138643cd4eb9837
229705,9c9d2659c4ec499288a96dec70fae500,offer_fail
229706,9c9d2659c4ec499288a96dec70fae500,offer_fail
229707,9c9d2659c4ec499288a96dec70fae500,offer_fail
229708,9c9d2659c4ec499288a96dec70fae500,offer_fail
229709,9c9d2659c4ec499288a96dec70fae500,offer_fail
229710,9c9d2659c4ec499288a96dec70fae500,offer_fail
229999,499c63d1cf77406b91a7ee5a6699cbcc,offer_fail
230031,2826b466083844f89c89e2a9214d8e2a,offer_fail
230043,b8f309e5c6b34d1b8158468dcf6cbdec,offer_fail
230061,021616b8deea46438e3badc7fca5894d,offer_fail
230067,762d9c38dc864c41ba2879c444c97f7d,offer_fail
230087,3d0c678a6223450ea396886cfab2993a,offer_fail
230127,f03fb4cc7caf44bbbe6b93a26eda48d3,5a8bc65990b245e5a138643cd4eb9837
230137,0a16939f97dd42e39272e5ea36163a64,5a8bc65990b245e5a138643cd4eb9837
230138,0a16939f97dd42e39272e5ea36163a64,5a8bc65990b245e5a138643cd4eb9837
230163,48c1f1b492d3451b804b81877bf957f5,offer_fail
230213,89471970d2fc4f5ebe1712424467d0b5,5a8bc65990b245e5a138643cd4eb9837
230283,82402ee635014ca1b864a7c13eee33ed,offer_fail
230335,5fb237f59b6949be808137f1b09caeb1,offer_fail
230379,89f9b9f794f34b34b0f1b6bceac07883,5a8bc65990b245e5a138643cd4eb9837
230443,b67d6050ad214bb9800bc8f47b48b8bb,offer_fail
230468,5410d280863e48739983498509fdf3c4,5a8bc65990b245e5a138643cd4eb9837
230481,c211d388964e4703971ab93fd0ee9406,5a8bc65990b245e5a138643cd4eb9837
230721,8c53859c06894872a09eb6ffbb3f8eee,5a8bc65990b245e5a138643cd4eb9837
230761,868f81162f0846c09d231848c1905303,offer_fail
230782,7af54ea6250c4aa0941733ec8a18b821,5a8bc65990b245e5a138643cd4eb9837
230783,7af54ea6250c4aa0941733ec8a18b821,5a8bc65990b245e5a138643cd4eb9837
230784,7af54ea6250c4aa0941733ec8a18b821,5a8bc65990b245e5a138643cd4eb9837
230785,7af54ea6250c4aa0941733ec8a18b821,5a8bc65990b245e5a138643cd4eb9837
230786,7af54ea6250c4aa0941733ec8a18b821,5a8bc65990b245e5a138643cd4eb9837
230787,7af54ea6250c4aa0941733ec8a18b821,5a8bc65990b245e5a138643cd4eb9837
230849,11d87e606c2f4d649fe09a5e84d048c2,offer_fail
230857,3bfb6c8c7d8d42e68c9f66d296a1c96b,offer_fail
230883,bb99b6571467430a987004bca666c400,5a8bc65990b245e5a138643cd4eb9837
230884,bb99b6571467430a987004bca666c400,5a8bc65990b245e5a138643cd4eb9837
230885,bb99b6571467430a987004bca666c400,5a8bc65990b245e5a138643cd4eb9837
230886,bb99b6571467430a987004bca666c400,5a8bc65990b245e5a138643cd4eb9837
230887,bb99b6571467430a987004bca666c400,5a8bc65990b245e5a138643cd4eb9837
230888,bb99b6571467430a987004bca666c400,5a8bc65990b245e5a138643cd4eb9837
230970,cb47e296ba87499b98445d2d1b8b5e52,offer_fail
231034,fdc10e59f04044159c5ddd72d76b1955,offer_fail
231065,a43970e00d2d4bf68ec23a67804097ea,offer_fail
231134,c69fead32038462780aa8435fa446189,offer_fail
231183,a910bf664b7746fa8ee405e943958ca6,offer_fail
231226,ee38554e60f74458a78170ee9c7ffed7,offer_fail
231261,550628b94af7485aa1b9a742146c28e3,5a8bc65990b245e5a138643cd4eb9837
231286,486599adb78f432cb7e1016331360701,5a8bc65990b245e5a138643cd4eb9837
231288,a4c5415b4a7648d185dfd0379dde947a,5a8bc65990b245e5a138643cd4eb9837
231289,a4c5415b4a7648d185dfd0379dde947a,5a8bc65990b245e5a138643cd4eb9837
231295,486599adb78f432cb7e1016331360701,5a8bc65990b245e5a138643cd4eb9837
231310,c3ca7bcbb12c480bacf37b8ff353a390,5a8bc65990b245e5a138643cd4eb9837
231316,be7d070f14a74e61a23ba4acbda84754,offer_fail
231381,cf70251036814326955c26c9bfec7316,5a8bc65990b245e5a138643cd4eb9837
231477,916cba965ea448ad960951003103aff8,5a8bc65990b245e5a138643cd4eb9837
231667,20cd258497c24a47b2345af5811b2af0,5a8bc65990b245e5a138643cd4eb9837
231707,f5981e03cc4d40c5970924583419550e,5a8bc65990b245e5a138643cd4eb9837
231744,cd0d864ba44f4ab98071dc7775ce1c5d,offer_fail
231753,cd0d864ba44f4ab98071dc7775ce1c5d,offer_fail
231760,d12f8c848c854a9ebf3443457e172e01,offer_fail
231788,239ad0b3580a4ae49b3bd9fb9f56d138,offer_fail
231817,2f19dfa70eef432380ec50165be2f884,5a8bc65990b245e5a138643cd4eb9837
231826,cf93931b28464b4884810c9f504edfe8,offer_fail
231902,3f279ee9fd0d4195b0b9574ce0ae6923,offer_fail
231917,e2127556f4f64592b11af22de27a7932,offer_fail
231918,e2127556f4f64592b11af22de27a7932,offer_fail
231919,e2127556f4f64592b11af22de27a7932,offer_fail
231920,e2127556f4f64592b11af22de27a7932,offer_fail
231921,e2127556f4f64592b11af22de27a7932,offer_fail
231922,e2127556f4f64592b11af22de27a7932,offer_fail
231923,e2127556f4f64592b11af22de27a7932,offer_fail
231924,e2127556f4f64592b11af22de27a7932,offer_fail
231925,8ec6ce2a7e7949b1bf142def7d0e0586,offer_fail
231971,01ef4c6618b64334a15914ff9963eaac,5a8bc65990b245e5a138643cd4eb9837
232031,b28a6f46a03143c3b5cf277617660980,offer_fail
232049,750d116772de4b6e8683ae05f591e385,offer_fail
232052,5aa2cd5e17c540ada955ba41c117ad74,offer_fail
232059,4caa9fa951a3419084570450dfd6daa3,offer_fail
232062,5aa2cd5e17c540ada955ba41c117ad74,offer_fail
232097,548282598f884537b30d6c2cd3173df6,offer_fail
232180,08331c061bd140c2ae27b8d735763e79,offer_fail
232181,08331c061bd140c2ae27b8d735763e79,offer_fail
232340,8acd6ccac3404cc2b84dca738d77db59,5a8bc65990b245e5a138643cd4eb9837
232414,aade42d4728748d5b913c25b2a11124d,offer_fail
232420,77e4e977834d4eb1ba2a5755731dcf83,offer_fail
232454,77e4e977834d4eb1ba2a5755731dcf83,offer_fail
232456,3ff318b1f700424897bb15fd18c8ebff,offer_fail
232489,62d62b276f924bd4a5c2d97a39a68711,offer_fail
232648,6c295cd6d1574a8c9b417b8ca7305827,offer_fail
232672,9535686d9d8c419583978b41f993151d,offer_fail
232723,029e063479234fb1b6c8727c3d45de62,offer_fail
232792,eed3e00b3f624ccab50a6aafb028b71c,5a8bc65990b245e5a138643cd4eb9837
232817,12779c18e3ff4c42ba1f30973d9d4009,offer_fail
232855,f094fae8936e4c38b5bef23428f71961,offer_fail
232868,5c88ee3a82f04c4387bafc80311cc038,offer_fail
232972,8536e2d3587e45d2ace102e3a1ff479f,offer_fail
233148,7dd8f1f777494b70a41fa2f6ac9901a4,offer_fail
233160,6fd0e04fecdb4a629a46ed4e60601f80,offer_fail
233196,c42ee240ba5c45dc88144bdd7504ba04,offer_fail
233240,28e8bc827dff4f0c92164efa3dd48804,5a8bc65990b245e5a138643cd4eb9837
233248,990ac03c08fd4746997436c1a9d2fe97,offer_fail
233274,783ff751a56c454ba0b2777a4f4e8c4f,5a8bc65990b245e5a138643cd4eb9837
233289,a1fecde30e6842178763eaabe1d77b2d,offer_fail
233356,4a8175a1b299409596276f93dd55a199,offer_fail
233416,c7bc19730cb1457280ea3719501cf269,offer_fail
233430,2a8947296a3c4fb1b592ec2693a5fc04,offer_fail
233462,bfa0afc1cb2f43e3b3a69129c2e99cc1,5a8bc65990b245e5a138643cd4eb9837
233463,1870af776ea8402cb8dc598e7205a44a,offer_fail
233466,1870af776ea8402cb8dc598e7205a44a,offer_fail
233492,d995f38c06fd45df91727a716ca2a1a2,5a8bc65990b245e5a138643cd4eb9837
233530,e727b74b968d4ab8b04b606a5b8f7c70,offer_fail
233657,1bebaaa3918947ce8ce8b204b48a22b1,offer_fail
233673,e61fb01fd4d044679e065eb3e3eef1f9,offer_fail
233726,358ac3d8f34c424a88d08e18505b606b,5a8bc65990b245e5a138643cd4eb9837
233727,358ac3d8f34c424a88d08e18505b606b,5a8bc65990b245e5a138643cd4eb9837
